disease,increase,loc,number,population,year
MEASLES,291.3200000000000,OHIO,19500,6694000,1931
MEASLES,32.170000000000000,OKLAHOMA,774,2403000,1931
MEASLES,242.56000000000000,OREGON,2343,966000,1931
MEASLES,821.6000000000000,PENNSYLVANIA,79748,9707000,1931
MEASLES,665.0500000000000,RHODE ISLAND,4529,681000,1931
MEASLES,189.95,SOUTH CAROLINA,3330,1753000,1931
MEASLES,212.3600000000000,SOUTH DAKOTA,1474,694000,1931
MEASLES,134.79000000000000,TENNESSEE,3581,2657000,1931
MEASLES,39.56,TEXAS,2336,5907000,1931
MEASLES,29.720000000000000,UTAH,153,513000,1931
MEASLES,318.4,VERMONT,1143,359000,1931
MEASLES,197.43000000000000,WASHINGTON,3121,1581000,1931
MEASLES,291.38,WEST VIRGINIA,5070,1740000,1931
MEASLES,506.57000000000000,WISCONSIN,15146,2990000,1931
MEASLES,60.690000000000000,WYOMING,139,229000,1931
POLIO,2.0700000000000000,ALABAMA,54,2649000,1931
POLIO,2.5300000000000000,ARIZONA,11,429000,1931
POLIO,0.8600000000000000,ARKANSAS,17,1848000,1931
POLIO,4.300000000000000,CALIFORNIA,252,5824000,1931
POLIO,0.8200000000000000,COLORADO,9,1056000,1931
POLIO,69.95000000000000,CONNECTICUT,1139,1628000,1931
POLIO,2.05,DELAWARE,5,242000,1931
POLIO,2.99,DISTRICT OF COLUMBIA,15,504000,1931
POLIO,1.1800000000000000,FLORIDA,17,1493000,1931
POLIO,1.0,GEORGIA,31,2924000,1931
POLIO,1.54,IDAHO,7,454000,1931
POLIO,9.570000000000000,ILLINOIS,736,7687000,1931
POLIO,1.9200000000000000,INDIANA,64,3257000,1931
POLIO,6.520000000000000,IOWA,163,2482000,1931
POLIO,1.7000000000000000,KANSAS,33,1881000,1931
POLIO,1.1,KENTUCKY,28,2652000,1931
POLIO,1.4300000000000000,LOUISIANA,30,2124000,1931
POLIO,14.870000000000000,MAINE,120,807000,1931
POLIO,3.180000000000000,MARYLAND,53,1657000,1931
POLIO,34.1,MASSACHUSETTS,1448,4248000,1931
POLIO,23.66000000000000,MICHIGAN,1137,4798000,1931
POLIO,28.320000000000000,MINNESOTA,739,2614000,1931
POLIO,1.7500000000000000,MISSISSIPPI,35,1994000,1931
POLIO,1.7500000000000000,MISSOURI,65,3711000,1931
POLIO,11.010000000000000,MONTANA,59,540000,1931
POLIO,2.62,NEBRASKA,37,1384000,1931
POLIO,13.620000000000000,NEW HAMPSHIRE,64,470000,1931
POLIO,24.37,NEW JERSEY,1006,4120000,1931
POLIO,3.45,NEW MEXICO,15,436000,1931
POLIO,48.21000000000000,NEW YORK,6192,12848000,1931
POLIO,3.2700000000000000,NORTH CAROLINA,105,3184000,1931
POLIO,5.290000000000000,NORTH DAKOTA,36,680000,1931
POLIO,2.9000000000000000,OHIO,201,6694000,1931
POLIO,1.04,OKLAHOMA,26,2403000,1931
POLIO,1.6400000000000000,OREGON,16,966000,1931
POLIO,4.32,PENNSYLVANIA,422,9707000,1931
POLIO,23.640000000000000,RHODE ISLAND,161,681000,1931
POLIO,3.4000000000000000,SOUTH CAROLINA,59,1753000,1931
POLIO,4.140000000000000,SOUTH DAKOTA,29,694000,1931
POLIO,1.8700000000000000,TENNESSEE,48,2657000,1931
POLIO,0.6000000000000000,TEXAS,34,5907000,1931
POLIO,0.96,UTAH,5,513000,1931
POLIO,24.780000000000000,VERMONT,89,359000,1931
POLIO,0.96,VIRGINIA,24,2445000,1931
POLIO,5.3500000000000000,WASHINGTON,85,1581000,1931
POLIO,4.6600000000000000,WEST VIRGINIA,81,1740000,1931
POLIO,24.530000000000000,WISCONSIN,735,2990000,1931
POLIO,2.64,WYOMING,6,229000,1931
SMALLPOX,11.180000000000000,ALABAMA,295,2649000,1931
SMALLPOX,10.700000000000000,ARIZONA,46,429000,1931
SMALLPOX,40.76000000000000,ARKANSAS,753,1848000,1931
SMALLPOX,23.870000000000000,CALIFORNIA,1390,5824000,1931
SMALLPOX,25.040000000000000,COLORADO,265,1056000,1931
SMALLPOX,6.15,CONNECTICUT,100,1628000,1931
SMALLPOX,0.0,DELAWARE,0,242000,1931
SMALLPOX,0.0,DISTRICT OF COLUMBIA,0,504000,1931
SMALLPOX,1.87,FLORIDA,28,1493000,1931
SMALLPOX,1.6100000000000000,GEORGIA,47,2924000,1931
SMALLPOX,17.600000000000000,IDAHO,80,454000,1931
SMALLPOX,23.260000000000000,ILLINOIS,1787,7687000,1931
SMALLPOX,90.93000000000010,INDIANA,2962,3257000,1931
SMALLPOX,93.88,IOWA,2331,2482000,1931
SMALLPOX,137.1700000000000,KANSAS,2580,1881000,1931
SMALLPOX,12.810000000000000,KENTUCKY,340,2652000,1931
SMALLPOX,29.80000000000000,LOUISIANA,634,2124000,1931
SMALLPOX,0.12,MAINE,1,807000,1931
SMALLPOX,0.06,MARYLAND,1,1657000,1931
SMALLPOX,0.14,MASSACHUSETTS,6,4248000,1931
SMALLPOX,18.64000000000000,MICHIGAN,894,4798000,1931
SMALLPOX,9.400000000000000,MINNESOTA,246,2614000,1931
SMALLPOX,49.7,MISSISSIPPI,992,1994000,1931
SMALLPOX,29.810000000000000,MISSOURI,1106,3711000,1931
SMALLPOX,26.750000000000000,MONTANA,144,540000,1931
SMALLPOX,88.2,NEBRASKA,1221,1384000,1931
SMALLPOX,0.42,NEW HAMPSHIRE,2,470000,1931
SMALLPOX,0.23000000000000000,NEW JERSEY,10,4120000,1931
SMALLPOX,14.030000000000000,NEW MEXICO,61,436000,1931
SMALLPOX,3.310000000000000,NEW YORK,422,12848000,1931
SMALLPOX,1.9700000000000000,NORTH CAROLINA,64,3184000,1931
SMALLPOX,61.89000000000000,NORTH DAKOTA,421,680000,1931
SMALLPOX,26.790000000000000,OHIO,1796,6694000,1931
SMALLPOX,84.56000000000010,OKLAHOMA,2032,2403000,1931
SMALLPOX,80.10000000000000,OREGON,774,966000,1931
SMALLPOX,0.11000000000000000,PENNSYLVANIA,11,9707000,1931
SMALLPOX,0.0,RHODE ISLAND,0,681000,1931
SMALLPOX,3.7000000000000000,SOUTH CAROLINA,65,1753000,1931
SMALLPOX,96.43000000000010,SOUTH DAKOTA,669,694000,1931
SMALLPOX,13.340000000000000,TENNESSEE,354,2657000,1931
SMALLPOX,30.47,TEXAS,1799,5907000,1931
SMALLPOX,3.2900000000000000,UTAH,17,513000,1931
SMALLPOX,66.32000000000000,VERMONT,238,359000,1931
SMALLPOX,0.48000000000000000,VIRGINIA,12,2445000,1931
SMALLPOX,65.69,WASHINGTON,1038,1581000,1931
SMALLPOX,14.31,WEST VIRGINIA,250,1740000,1931
SMALLPOX,12.320000000000000,WISCONSIN,370,2990000,1931
SMALLPOX,23.610000000000000,WYOMING,54,229000,1931
MEASLES,10.21000000000000,ALABAMA,270,2653000,1932
MEASLES,20.110000000000000,ARIZONA,86,426000,1932
MEASLES,5.330000000000000,ARKANSAS,99,1836000,1932
MEASLES,214.08000000000000,CALIFORNIA,12618,5894000,1932
MEASLES,222.90000000000000,COLORADO,2376,1066000,1932
MEASLES,348.27000000000000,CONNECTICUT,5701,1637000,1932
MEASLES,15.980000000000000,DELAWARE,39,245000,1932
MEASLES,53.14000000000000,DISTRICT OF COLUMBIA,273,513000,1932
MEASLES,13.63000000000000,FLORIDA,207,1521000,1932
MEASLES,34.360000000000000,GEORGIA,1009,2935000,1932
MEASLES,8.760000000000000,IDAHO,40,459000,1932
MEASLES,208.31000000000000,ILLINOIS,16113,7736000,1932
MEASLES,88.78,INDIANA,2914,3281000,1932
MEASLES,6.320000000000000,IOWA,158,2489000,1932
MEASLES,326.6400000000000,KANSAS,6150,1883000,1932
MEASLES,72.99000000000000,KENTUCKY,1953,2676000,1932
MEASLES,67.44000000000000,LOUISIANA,1453,2155000,1932
MEASLES,1086.2800000000000,MAINE,8853,815000,1932
MEASLES,65.17000000000000,MARYLAND,1093,1678000,1932
MEASLES,463.19,MASSACHUSETTS,19727,4259000,1932
MEASLES,881.09,MICHIGAN,42116,4780000,1932
MEASLES,95.11000000000000,MINNESOTA,2516,2646000,1932
MEASLES,43.16000000000000,MISSOURI,1618,3746000,1932
MEASLES,1007.9700000000000,MONTANA,5443,540000,1932
MEASLES,31.61000000000000,NEBRASKA,438,1386000,1932
MEASLES,151.26,NEW HAMPSHIRE,717,474000,1932
MEASLES,373.96000000000000,NEW JERSEY,15407,4120000,1932
MEASLES,271.9000000000000,NEW MEXICO,1199,441000,1932
MEASLES,465.06000000000000,NEW YORK,60464,13001000,1932
MEASLES,423.04000000000000,NORTH CAROLINA,13653,3227000,1932
MEASLES,318.07000000000000,NORTH DAKOTA,2150,676000,1932
MEASLES,539.34,OHIO,36228,6717000,1932
MEASLES,43.170000000000000,OKLAHOMA,1034,2394000,1932
MEASLES,514.2,OREGON,4998,972000,1932
MEASLES,470.6900000000000,PENNSYLVANIA,45957,9764000,1932
MEASLES,1472.6900000000000,RHODE ISLAND,9970,677000,1932
MEASLES,182.58000000000000,SOUTH CAROLINA,3192,1748000,1932
MEASLES,96.37000000000010,SOUTH DAKOTA,667,692000,1932
MEASLES,68.9900000000001,TENNESSEE,1870,2711000,1932
MEASLES,76.58,TEXAS,4564,5961000,1932
MEASLES,13.910000000000000,UTAH,72,517000,1932
MEASLES,1146.08,VERMONT,4103,358000,1932
MEASLES,53.4,VIRGINIA,1309,2452000,1932
MEASLES,631.9300000000000,WASHINGTON,10009,1584000,1932
MEASLES,599.6500000000000,WEST VIRGINIA,10476,1747000,1932
MEASLES,935.3100000000000,WISCONSIN,28255,3021000,1932
MEASLES,242.10000000000000,WYOMING,557,230000,1932
POLIO,1.3800000000000000,ALABAMA,35,2653000,1932
POLIO,1.62,ARIZONA,7,426000,1932
POLIO,0.7300000000000000,ARKANSAS,14,1836000,1932
POLIO,2.85,CALIFORNIA,172,5894000,1932
POLIO,0.7200000000000000,COLORADO,8,1066000,1932
POLIO,1.9200000000000000,CONNECTICUT,32,1637000,1932
POLIO,4.5,DELAWARE,11,245000,1932
POLIO,6.570000000000000,DISTRICT OF COLUMBIA,34,513000,1932
POLIO,0.55,FLORIDA,8,1521000,1932
POLIO,0.56,GEORGIA,17,2935000,1932
POLIO,1.31,IDAHO,6,459000,1932
POLIO,2.6900000000000000,ILLINOIS,211,7736000,1932
POLIO,0.7500000000000000,INDIANA,25,3281000,1932
POLIO,1.9200000000000000,IOWA,48,2489000,1932
POLIO,2.2300000000000000,KANSAS,42,1883000,1932
POLIO,1.940000000000000,KENTUCKY,52,2676000,1932
POLIO,1.8400000000000000,LOUISIANA,39,2155000,1932
POLIO,7.4700000000000000,MAINE,61,815000,1932
POLIO,2.3400000000000000,MARYLAND,39,1678000,1932
POLIO,1.4400000000000000,MASSACHUSETTS,62,4259000,1932
POLIO,2.3200000000000000,MICHIGAN,113,4780000,1932
POLIO,4.170000000000000,MINNESOTA,110,2646000,1932
POLIO,1.2500000000000000,MISSISSIPPI,25,2004000,1932
POLIO,0.27,MISSOURI,9,3746000,1932
POLIO,1.3300000000000000,MONTANA,7,540000,1932
POLIO,2.13,NEBRASKA,30,1386000,1932
POLIO,1.05,NEW HAMPSHIRE,5,474000,1932
POLIO,8.96,NEW JERSEY,371,4120000,1932
POLIO,2.3000000000000000,NEW MEXICO,10,441000,1932
POLIO,2.7700000000000000,NEW YORK,356,13001000,1932
POLIO,1.6300000000000000,NORTH CAROLINA,54,3227000,1932
POLIO,5.070000000000000,NORTH DAKOTA,34,676000,1932
POLIO,1.1400000000000000,OHIO,84,6717000,1932
POLIO,1.1300000000000000,OKLAHOMA,28,2394000,1932
POLIO,1.9200000000000000,OREGON,19,972000,1932
POLIO,12.460000000000000,PENNSYLVANIA,1219,9764000,1932
POLIO,1.2,RHODE ISLAND,8,677000,1932
POLIO,2.4700000000000000,SOUTH CAROLINA,43,1748000,1932
POLIO,2.1200000000000000,SOUTH DAKOTA,15,692000,1932
POLIO,2.0300000000000000,TENNESSEE,54,2711000,1932
POLIO,1.2400000000000000,TEXAS,72,5961000,1932
POLIO,0.5700000000000000,UTAH,3,517000,1932
POLIO,0.56,VERMONT,2,358000,1932
POLIO,2.16,VIRGINIA,54,2452000,1932
POLIO,4.740000000000000,WASHINGTON,75,1584000,1932
POLIO,2.49,WEST VIRGINIA,43,1747000,1932
POLIO,1.880000000000000,WISCONSIN,57,3021000,1932
POLIO,2.5900000000000000,WYOMING,6,230000,1932
SMALLPOX,17.64000000000000,ALABAMA,467,2653000,1932
SMALLPOX,1.63,ARIZONA,7,426000,1932
SMALLPOX,19.590000000000000,ARKANSAS,360,1836000,1932
SMALLPOX,8.370000000000000,CALIFORNIA,495,5894000,1932
SMALLPOX,5.700000000000000,COLORADO,61,1066000,1932
SMALLPOX,5.24,CONNECTICUT,86,1637000,1932
SMALLPOX,0.0,DELAWARE,0,245000,1932
SMALLPOX,0.19,DISTRICT OF COLUMBIA,1,513000,1932
SMALLPOX,2.1900000000000000,FLORIDA,33,1521000,1932
SMALLPOX,0.5,GEORGIA,15,2935000,1932
SMALLPOX,18.56,IDAHO,85,459000,1932
SMALLPOX,4.390000000000000,ILLINOIS,340,7736000,1932
SMALLPOX,11.640000000000000,INDIANA,383,3281000,1932
SMALLPOX,46.65000000000000,IOWA,1163,2489000,1932
SMALLPOX,8.930000000000010,KANSAS,168,1883000,1932
SMALLPOX,6.3900000000000000,KENTUCKY,171,2676000,1932
SMALLPOX,7.02,LOUISIANA,151,2155000,1932
SMALLPOX,0.12,MAINE,1,815000,1932
SMALLPOX,0.0,MARYLAND,0,1678000,1932
SMALLPOX,1.01,MASSACHUSETTS,43,4259000,1932
SMALLPOX,4.620000000000000,MICHIGAN,223,4780000,1932
SMALLPOX,3.5500000000000000,MINNESOTA,93,2646000,1932
SMALLPOX,26.24000000000000,MISSISSIPPI,525,2004000,1932
SMALLPOX,6.280000000000000,MISSOURI,236,3746000,1932
SMALLPOX,25.24000000000000,MONTANA,136,540000,1932
SMALLPOX,21.770000000000000,NEBRASKA,302,1386000,1932
SMALLPOX,0.42,NEW HAMPSHIRE,2,474000,1932
SMALLPOX,0.0,NEW JERSEY,0,4120000,1932
SMALLPOX,5.000000000000000,NEW MEXICO,22,441000,1932
SMALLPOX,1.4800000000000000,NEW YORK,193,13001000,1932
SMALLPOX,2.1600000000000000,NORTH CAROLINA,72,3227000,1932
SMALLPOX,35.97,NORTH DAKOTA,243,676000,1932
SMALLPOX,15.110000000000000,OHIO,1018,6717000,1932
SMALLPOX,22.44000000000000,OKLAHOMA,537,2394000,1932
SMALLPOX,40.35000000000000,OREGON,392,972000,1932
SMALLPOX,0.07,PENNSYLVANIA,7,9764000,1932
SMALLPOX,0.0,RHODE ISLAND,0,677000,1932
SMALLPOX,0.9800000000000000,SOUTH CAROLINA,17,1748000,1932
SMALLPOX,22.8,SOUTH DAKOTA,158,692000,1932
SMALLPOX,16.220000000000000,TENNESSEE,439,2711000,1932
SMALLPOX,17.950000000000000,TEXAS,1068,5961000,1932
SMALLPOX,0.77,UTAH,4,517000,1932
SMALLPOX,48.64,VERMONT,174,358000,1932
SMALLPOX,0.4,VIRGINIA,10,2452000,1932
SMALLPOX,42.010000000000000,WASHINGTON,665,1584000,1932
SMALLPOX,3.56,WEST VIRGINIA,62,1747000,1932
SMALLPOX,2.9200000000000000,WISCONSIN,89,3021000,1932
SMALLPOX,9.970000000000000,WYOMING,23,230000,1932
MEASLES,65.22000000000000,ALABAMA,1735,2661000,1933
MEASLES,296.0100000000000,ARIZONA,1261,426000,1933
MEASLES,293.32000000000000,ARKANSAS,5438,1854000,1933
MEASLES,445.2800000000000,CALIFORNIA,26551,5963000,1933
MEASLES,27.690000000000000,COLORADO,297,1071000,1933
MEASLES,330.6600000000000,CONNECTICUT,5430,1642000,1933
MEASLES,82.68000000000000,DELAWARE,205,248000,1933
MEASLES,100.80000000000000,DISTRICT OF COLUMBIA,533,529000,1933
MEASLES,63.930000000000000,FLORIDA,993,1552000,1933
MEASLES,156.88,GEORGIA,4628,2950000,1933
MEASLES,193.59000000000000,IDAHO,898,464000,1933
MEASLES,155.65000000000000,ILLINOIS,12092,7768000,1933
MEASLES,108.02000000000000,INDIANA,3570,3304000,1933
MEASLES,33.01000000000000,IOWA,824,2495000,1933
MEASLES,335.08000000000000,KANSAS,6289,1877000,1933
MEASLES,57.860000000000000,KENTUCKY,1560,2698000,1933
MEASLES,42.770000000000000,LOUISIANA,931,2178000,1933
MEASLES,13.390000000000000,MAINE,110,821000,1933
MEASLES,41.18,MARYLAND,697,1694000,1933
MEASLES,351.86000000000000,MASSACHUSETTS,15067,4282000,1933
MEASLES,462.1400000000000,MICHIGAN,22089,4780000,1933
MEASLES,752.33,MINNESOTA,20110,2673000,1933
MEASLES,152.96000000000000,MISSOURI,5771,3773000,1933
MEASLES,419.5700000000000,MONTANA,2270,541000,1933
MEASLES,117.35000000000000,NEBRASKA,1625,1385000,1933
MEASLES,218.48000000000000,NEW HAMPSHIRE,1042,477000,1933
MEASLES,726.94,NEW JERSEY,29855,4107000,1933
MEASLES,148.80000000000000,NEW MEXICO,668,449000,1933
MEASLES,549.0,NEW YORK,72057,13126000,1933
MEASLES,495.5900000000000,NORTH CAROLINA,16197,3268000,1933
MEASLES,373.6400000000000,NORTH DAKOTA,2518,674000,1933
MEASLES,233.67000000000000,OHIO,15751,6740000,1933
MEASLES,101.87,OKLAHOMA,2437,2392000,1933
MEASLES,230.37000000000000,OREGON,2253,978000,1933
MEASLES,336.3800000000000,PENNSYLVANIA,32912,9784000,1933
MEASLES,9.360000000000000,RHODE ISLAND,63,675000,1933
MEASLES,360.6400000000000,SOUTH CAROLINA,6319,1752000,1933
MEASLES,299.08,SOUTH DAKOTA,2064,690000,1933
MEASLES,133.48,TENNESSEE,3667,2747000,1933
MEASLES,361.4000000000000,TEXAS,21734,6014000,1933
MEASLES,402.10000000000000,UTAH,2091,520000,1933
MEASLES,312.58000000000000,VERMONT,1116,357000,1933
MEASLES,351.88000000000000,VIRGINIA,8656,2460000,1933
MEASLES,155.84000000000000,WASHINGTON,2481,1592000,1933
MEASLES,303.34000000000000,WEST VIRGINIA,5315,1752000,1933
MEASLES,317.4800000000000,WISCONSIN,9651,3040000,1933
MEASLES,249.06000000000000,WYOMING,573,230000,1933
POLIO,1.12,ALABAMA,28,2661000,1933
POLIO,3.72,ARIZONA,16,426000,1933
POLIO,0.67,ARKANSAS,13,1854000,1933
POLIO,2.5500000000000000,CALIFORNIA,151,5963000,1933
POLIO,0.65,COLORADO,7,1071000,1933
POLIO,4.4900000000000000,CONNECTICUT,74,1642000,1933
POLIO,5.230000000000000,DELAWARE,13,248000,1933
POLIO,1.33,DISTRICT OF COLUMBIA,7,529000,1933
POLIO,0.55,FLORIDA,9,1552000,1933
POLIO,0.56,GEORGIA,17,2950000,1933
POLIO,1.3,IDAHO,6,464000,1933
POLIO,2.8100000000000000,ILLINOIS,221,7768000,1933
POLIO,1.3500000000000000,INDIANA,45,3304000,1933
POLIO,1.8000000000000000,IOWA,45,2495000,1933
POLIO,2.8700000000000000,KANSAS,54,1877000,1933
POLIO,1.6600000000000000,KENTUCKY,44,2698000,1933
POLIO,1.3500000000000000,LOUISIANA,28,2178000,1933
POLIO,8.040000000000000,MAINE,66,821000,1933
POLIO,2.940000000000000,MARYLAND,49,1694000,1933
POLIO,8.360000000000000,MASSACHUSETTS,359,4282000,1933
POLIO,1.9000000000000000,MICHIGAN,93,4780000,1933
POLIO,11.750000000000000,MINNESOTA,314,2673000,1933
POLIO,0.45000000000000000,MISSISSIPPI,9,2031000,1933
POLIO,0.9500000000000000,MISSOURI,35,3773000,1933
POLIO,2.0000000000000000,MONTANA,11,541000,1933
POLIO,1.7800000000000000,NEBRASKA,25,1385000,1933
POLIO,2.31,NEW HAMPSHIRE,11,477000,1933
POLIO,5.93,NEW JERSEY,245,4107000,1933
POLIO,1.98,NEW MEXICO,9,449000,1933
POLIO,10.560000000000000,NEW YORK,1378,13126000,1933
POLIO,0.9000000000000000,NORTH CAROLINA,30,3268000,1933
POLIO,12.77,NORTH DAKOTA,86,674000,1933
POLIO,5.300000000000000,OHIO,361,6740000,1933
POLIO,1.1500000000000000,OKLAHOMA,28,2392000,1933
POLIO,3.6400000000000000,OREGON,36,978000,1933
POLIO,4.200000000000000,PENNSYLVANIA,411,9784000,1933
POLIO,2.5400000000000000,RHODE ISLAND,17,675000,1933
POLIO,1.610000000000000,SOUTH CAROLINA,28,1752000,1933
POLIO,4.57,SOUTH DAKOTA,32,690000,1933
POLIO,4.19,TENNESSEE,114,2747000,1933
POLIO,0.8300000000000000,TEXAS,47,6014000,1933
POLIO,2.28,UTAH,12,520000,1933
POLIO,10.080000000000000,VERMONT,36,357000,1933
POLIO,1.56,VIRGINIA,39,2460000,1933
POLIO,5.960000000000000,WASHINGTON,95,1592000,1933
POLIO,5.450000000000000,WEST VIRGINIA,95,1752000,1933
POLIO,2.2200000000000000,WISCONSIN,67,3040000,1933
POLIO,4.76,WYOMING,11,230000,1933
SMALLPOX,3.1400000000000000,ALABAMA,82,2661000,1933
SMALLPOX,2.31,ARIZONA,10,426000,1933
SMALLPOX,12.400000000000000,ARKANSAS,230,1854000,1933
SMALLPOX,17.7,CALIFORNIA,1059,5963000,1933
SMALLPOX,15.56,COLORADO,167,1071000,1933
SMALLPOX,1.75,CONNECTICUT,29,1642000,1933
SMALLPOX,0.0,DELAWARE,0,248000,1933
SMALLPOX,0.38,DISTRICT OF COLUMBIA,2,529000,1933
SMALLPOX,0.06,FLORIDA,1,1552000,1933
SMALLPOX,1.53,GEORGIA,46,2950000,1933
SMALLPOX,42.29000000000000,IDAHO,196,464000,1933
SMALLPOX,3.490000000000000,ILLINOIS,272,7768000,1933
SMALLPOX,2.6400000000000000,INDIANA,88,3304000,1933
SMALLPOX,29.92000000000000,IOWA,748,2495000,1933
SMALLPOX,2.6400000000000000,KANSAS,50,1877000,1933
SMALLPOX,0.7800000000000000,KENTUCKY,20,2698000,1933
SMALLPOX,3.4800000000000000,LOUISIANA,75,2178000,1933
SMALLPOX,0.0,MAINE,0,821000,1933
SMALLPOX,0.0,MARYLAND,0,1694000,1933
SMALLPOX,0.0,MASSACHUSETTS,0,4282000,1933
SMALLPOX,0.8600000000000000,MICHIGAN,43,4780000,1933
SMALLPOX,2.05,MINNESOTA,55,2673000,1933
SMALLPOX,2.24,MISSISSIPPI,45,2031000,1933
SMALLPOX,3.2500000000000000,MISSOURI,121,3773000,1933
SMALLPOX,6.98,MONTANA,38,541000,1933
SMALLPOX,9.71,NEBRASKA,135,1385000,1933
SMALLPOX,0.0,NEW HAMPSHIRE,0,477000,1933
SMALLPOX,0.02,NEW JERSEY,1,4107000,1933
SMALLPOX,4.220000000000000,NEW MEXICO,19,449000,1933
SMALLPOX,0.03,NEW YORK,3,13126000,1933
SMALLPOX,1.1100000000000000,NORTH CAROLINA,37,3268000,1933
SMALLPOX,4.04,NORTH DAKOTA,27,674000,1933
SMALLPOX,3.630000000000000,OHIO,249,6740000,1933
SMALLPOX,6.840000000000000,OKLAHOMA,165,2392000,1933
SMALLPOX,31.820000000000000,OREGON,312,978000,1933
SMALLPOX,0.0,PENNSYLVANIA,0,9784000,1933
SMALLPOX,0.0,RHODE ISLAND,0,675000,1933
SMALLPOX,1.2600000000000000,SOUTH CAROLINA,22,1752000,1933
SMALLPOX,3.0200000000000000,SOUTH DAKOTA,21,690000,1933
SMALLPOX,1.8300000000000000,TENNESSEE,50,2747000,1933
SMALLPOX,13.67,TEXAS,822,6014000,1933
SMALLPOX,5.390000000000000,UTAH,28,520000,1933
SMALLPOX,0.8400000000000000,VERMONT,3,357000,1933
SMALLPOX,0.32,VIRGINIA,8,2460000,1933
SMALLPOX,17.780000000000000,WASHINGTON,283,1592000,1933
SMALLPOX,3.38,WEST VIRGINIA,59,1752000,1933
SMALLPOX,17.69,WISCONSIN,538,3040000,1933
SMALLPOX,2.15,WYOMING,5,230000,1933
MEASLES,590.27,ALABAMA,15849,2685000,1934
MEASLES,238.8100000000000,ARIZONA,1022,428000,1934
MEASLES,384.57,ARKANSAS,7222,1878000,1934
MEASLES,423.2600000000000,CALIFORNIA,25650,6060000,1934
MEASLES,1204.2500000000000,COLORADO,12946,1075000,1934
MEASLES,282.35000000000000,CONNECTICUT,4659,1650000,1934
MEASLES,1225.2000000000000,DELAWARE,3063,250000,1934
MEASLES,1137.4900000000000,DISTRICT OF COLUMBIA,6461,568000,1934
MEASLES,505.65,FLORIDA,8015,1585000,1934
MEASLES,774.7800000000000,GEORGIA,22965,2964000,1934
MEASLES,252.43000000000000,IDAHO,1194,473000,1934
MEASLES,574.84,ILLINOIS,44676,7772000,1934
MEASLES,631.0300000000000,INDIANA,20943,3319000,1934
MEASLES,346.39,IOWA,8694,2510000,1934
MEASLES,538.84,KANSAS,10066,1868000,1934
MEASLES,422.55,KENTUCKY,11501,2722000,1934
MEASLES,220.96000000000000,LOUISIANA,4866,2202000,1934
MEASLES,78.02,MAINE,647,829000,1934
MEASLES,1575.9100000000000,MARYLAND,26948,1710000,1934
MEASLES,1039.49,MASSACHUSETTS,44749,4305000,1934
MEASLES,132.48000000000000,MICHIGAN,6355,4798000,1934
MEASLES,313.60000000000000,MINNESOTA,8451,2695000,1934
MEASLES,539.4800000000000,MISSOURI,20414,3784000,1934
MEASLES,355.9200000000000,MONTANA,1940,545000,1934
MEASLES,331.03,NEBRASKA,4575,1382000,1934
MEASLES,846.7,NEW HAMPSHIRE,4064,480000,1934
MEASLES,359.92,NEW JERSEY,14718,4089000,1934
MEASLES,731.9000000000000,NEW MEXICO,3374,461000,1934
MEASLES,258.13,NEW YORK,34208,13253000,1934
MEASLES,1685.3400000000000,NORTH CAROLINA,55684,3304000,1934
MEASLES,657.6300000000000,NORTH DAKOTA,4419,672000,1934
MEASLES,410.5000000000000,OHIO,27713,6751000,1934
MEASLES,378.08000000000000,OKLAHOMA,9040,2391000,1934
MEASLES,193.5,OREGON,1906,985000,1934
MEASLES,848.1100000000000,PENNSYLVANIA,83076,9795000,1934
MEASLES,65.79000000000000,RHODE ISLAND,444,675000,1934
MEASLES,637.6100000000000,SOUTH CAROLINA,11222,1760000,1934
MEASLES,1373.9400000000000,SOUTH DAKOTA,9370,682000,1934
MEASLES,647.85,TENNESSEE,18036,2784000,1934
MEASLES,490.6600000000000,TEXAS,29699,6053000,1934
MEASLES,2184.8700000000000,UTAH,11405,522000,1934
MEASLES,380.66000000000000,VERMONT,1359,357000,1934
MEASLES,1158.76,VIRGINIA,28795,2485000,1934
MEASLES,473.8400000000000,WASHINGTON,7628,1610000,1934
MEASLES,231.80000000000000,WEST VIRGINIA,4105,1771000,1934
MEASLES,1332.8400000000000,WISCONSIN,40706,3054000,1934
MEASLES,967.4400000000000,WYOMING,2254,233000,1934
POLIO,1.8900000000000000,ALABAMA,50,2685000,1934
POLIO,25.680000000000000,ARIZONA,110,428000,1934
POLIO,0.7300000000000000,ARKANSAS,14,1878000,1934
